userId,screenName,profileUrl,name,imgUrl,backgroundImg,bio,website,location,createdAt,followers_count,friendsCount,query,timestamp,certified
1306833672,ogasawara_yoshi,https://twitter.com/ogasawara_yoshi,ogasawara_yoshiyuki,http://pbs.twimg.com/profile_images/1006336311215644672/ztzayEXB_normal.jpg,https://pbs.twimg.com/profile_banners/1306833672/1528764881,"台湾政治，総統選挙，中台関
係の研究をしています。
Doing research on the Taiwanese politics, the Presidential Election in Taiwan, and Taiwan-China relations.",https://t.co/T6sPIxtF7S,東京都,Wed Mar 27 08:00:08 +0000 2013,25,10,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,
70547127,isaacstonefish,https://twitter.com/isaacstonefish,Isaac Stone Fish,http://pbs.twimg.com/profile_images/1008831255390105605/s-oijo_o_normal.jpg,https://pbs.twimg.com/profile_banners/70547127/1455549043,"Contributing columnist, Washington Post Global Opinions. Speaker. Senior fellow, Asia Society. Contributor, @CBSN. Visiting Fellow, @GMF.",,下东区，NYC,Tue Sep 01 00:28:23 +0000 2009,27073,3700,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,Certified
106293742,grzegorzewskif,https://twitter.com/grzegorzewskif,Filip Grzegorzewski 🇪🇺,http://pbs.twimg.com/profile_images/1185935876825595905/Vufsc3gi_normal.jpg,https://pbs.twimg.com/profile_banners/106293742/1571660238,"EU Representative in Taiwan, Head of European Economic and Trade Office #EUinTheWorld #EUDiplomacy #EUinTaiwan  RT ≠ endorsement",https://t.co/GLMMZRnZfi,"Taipei City, Taiwan",Tue Jan 19 03:00:29 +0000 2010,471,196,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,Certified
154203577,DavidColladoM,https://twitter.com/DavidColladoM,David Collado,http://pbs.twimg.com/profile_images/765537609456070656/yNnOmC9d_normal.jpg,https://pbs.twimg.com/profile_banners/154203577/1575938727,"Alcalde del Distrito Nacional, Ciudad Primada de América, Ciudadano, Político y Emprendedor.",,Rep. Dominicana,Thu Jun 10 17:00:10 +0000 2010,149147,152,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,
2967194363,suea_thornton,https://twitter.com/suea_thornton,Susan Thornton,http://pbs.twimg.com/profile_images/1055635026656813056/rTCbtoqv_normal.jpg,,"diplomat/farmer, China geek, high on responsibility and getting to yes. UPBEAT is Better!",https://t.co/otPadvCQsU,"Maine, USA",Thu Jan 08 03:38:42 +0000 2015,2613,311,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,
20736511,nayibbukele,https://twitter.com/nayibbukele,Nayib Bukele,http://pbs.twimg.com/profile_images/1153142911367864320/ySXOv7KQ_normal.jpg,https://pbs.twimg.com/profile_banners/20736511/1526009709,Papá de Layla,https://t.co/qJscJ6asl7,El Salvador,Fri Feb 13 00:52:07 +0000 2009,1230077,562,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,Certified
1023756819125039100,taiwantfc,https://twitter.com/taiwantfc,台灣事實查核中心 TFC,http://pbs.twimg.com/profile_images/1023756938167836672/XpGkA6nL_normal.png,https://pbs.twimg.com/profile_banners/1023756819125039104/1556780319,Taiwan Fact Check Center,https://t.co/v60FBR7cA6,"台北市, 台灣",Mon Jul 30 02:27:00 +0000 2018,6722,118,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,Certified
826557130916380700,GrahamTAllison,https://twitter.com/GrahamTAllison,Graham Allison,http://pbs.twimg.com/profile_images/878285558849703941/CR25zbT6_normal.jpg,https://pbs.twimg.com/profile_banners/826557130916380673/1541452984,"Douglas Dillon Professor @Kennedy_School | Former Director @BelferCenter | Author of ""Destined for War: Can America and China Escape Thucydides Trap?""",https://t.co/IqYzt6sRca,"Cambridge, MA",Tue Jan 31 22:25:51 +0000 2017,9187,424,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,Certified
24295482,davidwebbshow,https://twitter.com/davidwebbshow,David Webb,http://pbs.twimg.com/profile_images/859913302117318657/0kuQZV0A_normal.jpg,https://pbs.twimg.com/profile_banners/24295482/1556752978,"SiriusXM Patriot host M-F 9am east/6am west. Host of Reality Check on Fox Nation, Fox News contributor, The Hill columnist, RTs ≠ endorsements.",,New York City,Sat Mar 14 00:51:43 +0000 2009,162842,587,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,Certified
52335585,PeoPo_PTS,https://twitter.com/PeoPo_PTS,PeoPo 公民新聞,http://pbs.twimg.com/profile_images/289999647/peopo150_normal.jpg,,"PeoPo 公民新聞平台 PeoPo Citizen Journalism Platform，財團法人公共電視文化事業基金會，Taiwan Public Television Service Foundation.歡迎加入成為公民記者，在地紮根+向外發聲,，結合網路+電視+實體活動的公民新聞平台",http://t.co/Y9rTriDSB6,"Taipei, Taiwan",Tue Jun 30 07:34:52 +0000 2009,4420,4,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,
97010661,KishiNobuo,https://twitter.com/KishiNobuo,岸信夫,http://pbs.twimg.com/profile_images/540168051870547968/FT-C3cJZ_normal.jpeg,https://pbs.twimg.com/profile_banners/97010661/1533617248,衆議院議員、自民党山口県連会長、衆議院安全保障委員長、当選3回、山口県第二選挙区。国会対策副委員長、議院運営委員会理事、外務委員長、外務副大臣、自民党外交部会長 参議院議員 当選2回（2004年初当選） 外交防衛委員会筆頭理事、沖縄・北方問題特別委員長、防衛大臣政務官 住友商事勤務（本社・米国・豪州・ベトナム）21年,https://t.co/VanvluGyTk,山口県,Tue Dec 15 16:22:18 +0000 2009,13833,217,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,Certified
906833760972267500,CWMedia2017,https://twitter.com/CWMedia2017,CommonWealthMagazine,http://pbs.twimg.com/profile_images/983913292300107776/kHjO1Zgc_normal.jpg,https://pbs.twimg.com/profile_banners/906833760972267521/1534318373,As Taiwan’s Most Influential Economic News Media known CommonWealth Magazine English Website offers in-depth information on Taiwan and the greater China region.,https://t.co/wIUpgrrJqP,Taiwan,Sun Sep 10 10:56:31 +0000 2017,440,195,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,
597280883,AmChamTaipei,https://twitter.com/AmChamTaipei,AmCham Taipei,http://pbs.twimg.com/profile_images/3156020898/2c151b8429d1932d1d89289e33d5070b_normal.png,https://pbs.twimg.com/profile_banners/597280883/1558339848,The American Chamber of Commerce in Taipei (AmCham Taipei) is an international business organization in Taiwan. (RT & Follows do not constitute endorsement.),http://t.co/iG7zB1fdCi,Taiwan,Sat Jun 02 10:16:21 +0000 2012,3689,211,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,Certified
169426475,JunckerEU,https://twitter.com/JunckerEU,Jean-Claude Juncker,http://pbs.twimg.com/profile_images/882148227906228224/Vjpsr0BS_normal.jpg,https://pbs.twimg.com/profile_banners/169426475/1575155030,Luxembourger. European.,https://t.co/SQlkcFlKEd,Europe,Thu Jul 22 09:12:28 +0000 2010,757446,954,https://twitter.com/KP_Taipei,2019-12-24T07:46:22.845Z,Certified
