likesCount,tweetUrl,action,profileUrl,handle,description,name,rtCount
2,https://twitter.com/postimees/status/1275799283263049728,liked,https://www.twitter.com/@AveKarja,@AveKarja,,Ave Karja,
1,https://twitter.com/postimees/status/1275751246360649730,liked,https://www.twitter.com/@thedreamerkelly,@thedreamerkelly,20 🥂,Kelly,
2,https://twitter.com/postimees/status/1275694734485467136,liked,https://www.twitter.com/@DEBrozina,@DEBrozina,"#Cinematographer, #producer, and #director. Help companies with #contentstrategy and #story consulting. Unskilled #surfer and good #cook the rest of the time.",Deborah Brozina,
2,https://twitter.com/postimees/status/1275694734485467136,liked,https://www.twitter.com/@trammijuht2,@trammijuht2,Mulle meeldib teha seeni ja korjata kasse,𝕁𝕒𝕜𝕠𝕡 𝕂ä𝕙𝕣,
,https://twitter.com/postimees/status/1275542804253552640,RT,https://www.twitter.com/@JanaArdan,@JanaArdan,"❤️💍❤️😘 Husband @___SLASH_____
22. 
Guns ‘N’ Roses🔫🔫🌹SMKC,   SLASH,  🐍🎩☠️! US/UK /EST horror, guitars ,sport, rock, tattoos, animals ❤️☠️🦖🇪🇪🇺🇸🇬🇧🎵",♥️J ค ภ ค♥️🎩🤘🏼🤟 100000000% Rocker,1
1,https://twitter.com/postimees/status/1275508184455708674,liked,https://www.twitter.com/@mikalallukka,@mikalallukka,"CEO, Cimson Henkilöstöpalvelut Oy @cimsonhp Valokuvauksen, rotaryn ja ilmailun harrastaja. Perheenisä. @HPL_liitto hallituksen jäsen. IG: @mikalallukka",Mika Lallukka,
,https://twitter.com/postimees/status/1275508184455708674,RT,https://www.twitter.com/@mikalallukka,@mikalallukka,"CEO, Cimson Henkilöstöpalvelut Oy @cimsonhp Valokuvauksen, rotaryn ja ilmailun harrastaja. Perheenisä. @HPL_liitto hallituksen jäsen. IG: @mikalallukka",Mika Lallukka,1
5,https://twitter.com/postimees/status/1275354510093889536,liked,https://www.twitter.com/@dionisio68,@dionisio68,Kirkkohistorian opiskelija (HY) ja huippu-urheilun tutkija. Valokuvaaja ja kestävyysjuoksija. Rakkain urheiluseura Sporting Clube de Portugal.,pekka rantakari,
5,https://twitter.com/postimees/status/1275354510093889536,liked,https://www.twitter.com/@argohunt001,@argohunt001,,Argo Hunt,
5,https://twitter.com/postimees/status/1275354510093889536,liked,https://www.twitter.com/@AveKarja,@AveKarja,,Ave Karja,
5,https://twitter.com/postimees/status/1275354510093889536,liked,https://www.twitter.com/@VsCba,@VsCba,https://t.co/VDCHungubm | @1984Vivika | https://t.co/yQ2QcbFM0g,🏎🚒🚨☎️⚖️☎️📩📥📧,
5,https://twitter.com/postimees/status/1275354510093889536,liked,https://www.twitter.com/@haluuksturpaan,@haluuksturpaan,"Suorasanainen, härski, vähän likainen ja muiden mielestä mielenvikainen.",Eetu,
,https://twitter.com/postimees/status/1275354510093889536,RT,https://www.twitter.com/@dionisio68,@dionisio68,Kirkkohistorian opiskelija (HY) ja huippu-urheilun tutkija. Valokuvaaja ja kestävyysjuoksija. Rakkain urheiluseura Sporting Clube de Portugal.,pekka rantakari,2
,https://twitter.com/postimees/status/1275354510093889536,RT,https://www.twitter.com/@KarliKelk79,@KarliKelk79,"Filosofian maisteri, baltti ja @ChelseaFC'n fani. Tviitit suomeksi, in English ja eesti keeles. Ajattelen vapaasti, tabuja ei ole. 😎🇫🇮🇬🇧🇪🇪🇸🇪🇮🇹🇬🇪",Karli Kelk,2
1,https://twitter.com/postimees/status/1275351853727956992,liked,https://www.twitter.com/@VsCba,@VsCba,https://t.co/VDCHungubm | @1984Vivika | https://t.co/yQ2QcbFM0g,🏎🚒🚨☎️⚖️☎️📩📥📧,
,https://twitter.com/postimees/status/1275325201669029890,RT,https://www.twitter.com/@vonPeterhof,@vonPeterhof,Anarcho-pessimist and aspiring polyglot. 仕事で翻訳・通訳などやってます。趣味でアニメの作画に詳しい振りをやってます（笑）,Vadim,1
2,https://twitter.com/postimees/status/1275314174244139009,liked,https://www.twitter.com/@AveKarja,@AveKarja,,Ave Karja,
2,https://twitter.com/postimees/status/1275314174244139009,liked,https://www.twitter.com/@dagnarrr,@dagnarrr,🇪🇪🇪🇪🇪🇪,dagnar,
1,https://twitter.com/postimees/status/1275308719249723392,liked,https://www.twitter.com/@VsCba,@VsCba,https://t.co/VDCHungubm | @1984Vivika | https://t.co/yQ2QcbFM0g,🏎🚒🚨☎️⚖️☎️📩📥📧,
2,https://twitter.com/postimees/status/1275293219379720193,liked,https://www.twitter.com/@dionisio68,@dionisio68,Kirkkohistorian opiskelija (HY) ja huippu-urheilun tutkija. Valokuvaaja ja kestävyysjuoksija. Rakkain urheiluseura Sporting Clube de Portugal.,pekka rantakari,
2,https://twitter.com/postimees/status/1275293219379720193,liked,https://www.twitter.com/@KarliKelk79,@KarliKelk79,"Filosofian maisteri, baltti ja @ChelseaFC'n fani. Tviitit suomeksi, in English ja eesti keeles. Ajattelen vapaasti, tabuja ei ole. 😎🇫🇮🇬🇧🇪🇪🇸🇪🇮🇹🇬🇪",Karli Kelk,
,https://twitter.com/postimees/status/1275293219379720193,RT,https://www.twitter.com/@KarliKelk79,@KarliKelk79,"Filosofian maisteri, baltti ja @ChelseaFC'n fani. Tviitit suomeksi, in English ja eesti keeles. Ajattelen vapaasti, tabuja ei ole. 😎🇫🇮🇬🇧🇪🇪🇸🇪🇮🇹🇬🇪",Karli Kelk,0
2,https://twitter.com/postimees/status/1275186009043603457,liked,https://www.twitter.com/@AveKarja,@AveKarja,,Ave Karja,
1,https://twitter.com/postimees/status/1275122285440118787,liked,https://www.twitter.com/@Malexander,@Malexander,"""It is nice to be important, but it's more important to be nice"" - John Templeton",malexander,
3,https://twitter.com/postimees/status/1275088841943257088,liked,https://www.twitter.com/@Estonian01,@Estonian01,,Maiu Eesti,
3,https://twitter.com/postimees/status/1275088841943257088,liked,https://www.twitter.com/@argohunt001,@argohunt001,,Argo Hunt,
3,https://twitter.com/postimees/status/1275088841943257088,liked,https://www.twitter.com/@AveKarja,@AveKarja,,Ave Karja,
2,https://twitter.com/postimees/status/1274373757377875969,liked,https://www.twitter.com/@Liisa18187968,@Liisa18187968,"Estonia🇪🇪
2002
Do what you love, love what you do❤️",Liisa,
2,https://twitter.com/postimees/status/1274373757377875969,liked,https://www.twitter.com/@ESTJPNproject,@ESTJPNproject,"「よく分からないけど北欧？」―日本ではこう言われることが多いエストニア。

そんなエストニアと日本の間に様々な交流のエピソードがあったのをご存じですか？

当プロジェクトは、エストニア共和国外務省並びに在エストニア日本国大使館の公認で、2021年12月までに日エ関係史の200年をまとめた本を出版します！",【クラファン延長中！】🇯🇵🇪🇪「日本・エストニア関係史の200年」Bookプロジェクト📖,
,https://twitter.com/postimees/status/1274373757377875969,RT,https://www.twitter.com/@Liisa18187968,@Liisa18187968,"Estonia🇪🇪
2002
Do what you love, love what you do❤️",Liisa,1
2,https://twitter.com/postimees/status/1274371139079409664,liked,https://www.twitter.com/@argohunt001,@argohunt001,,Argo Hunt,
2,https://twitter.com/postimees/status/1274371139079409664,liked,https://www.twitter.com/@VsCba,@VsCba,https://t.co/VDCHungubm | @1984Vivika | https://t.co/yQ2QcbFM0g,🏎🚒🚨☎️⚖️☎️📩📥📧,
1,https://twitter.com/postimees/status/1274359608560271362,liked,https://www.twitter.com/@ylokukk,@ylokukk,,Ülo Kukk,
2,https://twitter.com/postimees/status/1274047405424590849,liked,https://www.twitter.com/@Malexander,@Malexander,"""It is nice to be important, but it's more important to be nice"" - John Templeton",malexander,
2,https://twitter.com/postimees/status/1274047405424590849,liked,https://www.twitter.com/@argohunt001,@argohunt001,,Argo Hunt,
1,https://twitter.com/postimees/status/1273997931645984772,liked,https://www.twitter.com/@63Kostas,@63Kostas,"колючую проволку придумали не для того ,  чтобы защищать овец от волков . волка она не остановит . она служит для того , чтобы овцы не разбежались.(с)",🚢Dyrektor plaży🏖️🌈,
,https://twitter.com/postimees/status/1273997931645984772,RT,https://www.twitter.com/@63Kostas,@63Kostas,"колючую проволку придумали не для того ,  чтобы защищать овец от волков . волка она не остановит . она служит для того , чтобы овцы не разбежались.(с)",🚢Dyrektor plaży🏖️🌈,1
1,https://twitter.com/postimees/status/1273961920111009792,liked,https://www.twitter.com/@TOjakaar,@TOjakaar,"Researcher & Student in Cognitive Neuroscience @brognition
@OxExpPsy, University of Oxford",Triin Ojakäär,
4,https://twitter.com/postimees/status/1273955559314796544,liked,https://www.twitter.com/@KarliKelk79,@KarliKelk79,"Filosofian maisteri, baltti ja @ChelseaFC'n fani. Tviitit suomeksi, in English ja eesti keeles. Ajattelen vapaasti, tabuja ei ole. 😎🇫🇮🇬🇧🇪🇪🇸🇪🇮🇹🇬🇪",Karli Kelk,
4,https://twitter.com/postimees/status/1273955559314796544,liked,https://www.twitter.com/@RihoTerras,@RihoTerras,Member of European Parliament @EPPGroup 🇪🇪 @EP_Industry and @EP_Agriculture. Former Chief of Defence of Estonia.,Riho Terras,
4,https://twitter.com/postimees/status/1273955559314796544,liked,https://www.twitter.com/@AveKarja,@AveKarja,,Ave Karja,
,https://twitter.com/postimees/status/1273955559314796544,RT,https://www.twitter.com/@KarliKelk79,@KarliKelk79,"Filosofian maisteri, baltti ja @ChelseaFC'n fani. Tviitit suomeksi, in English ja eesti keeles. Ajattelen vapaasti, tabuja ei ole. 😎🇫🇮🇬🇧🇪🇪🇸🇪🇮🇹🇬🇪",Karli Kelk,1
,https://twitter.com/postimees/status/1273927126870261763,RT,https://www.twitter.com/@KarliKelk79,@KarliKelk79,"Filosofian maisteri, baltti ja @ChelseaFC'n fani. Tviitit suomeksi, in English ja eesti keeles. Ajattelen vapaasti, tabuja ei ole. 😎🇫🇮🇬🇧🇪🇪🇸🇪🇮🇹🇬🇪",Karli Kelk,1
1,https://twitter.com/postimees/status/1273901136987250688,liked,https://www.twitter.com/@Liisa18187968,@Liisa18187968,"Estonia🇪🇪
2002
Do what you love, love what you do❤️",Liisa,
,https://twitter.com/postimees/status/1273901136987250688,RT,https://www.twitter.com/@Liisa18187968,@Liisa18187968,"Estonia🇪🇪
2002
Do what you love, love what you do❤️",Liisa,1
,https://twitter.com/postimees/status/1273892303938166784,RT,https://www.twitter.com/@Kamikaze1derer,@Kamikaze1derer,酒・男・メタル,同志ボーク@🇪🇪,1
3,https://twitter.com/postimees/status/1273838615538348032,liked,https://www.twitter.com/@DEBrozina,@DEBrozina,"#Cinematographer, #producer, and #director. Help companies with #contentstrategy and #story consulting. Unskilled #surfer and good #cook the rest of the time.",Deborah Brozina,
3,https://twitter.com/postimees/status/1273838615538348032,liked,https://www.twitter.com/@SinuRiigiKaitse,@SinuRiigiKaitse,Riigikaitse ja julgeoleku teadmiskeskus / Центр информации о безопасности и обороне (Эстония) / National Centre for Defence & Security Awareness (NCDSA),Sinu Riigi Kaitse,
3,https://twitter.com/postimees/status/1273838615538348032,liked,https://www.twitter.com/@Liia64241960,@Liia64241960,wierd,Liia,
1,https://twitter.com/postimees/status/1273615191603740672,liked,https://www.twitter.com/@ESTJPNproject,@ESTJPNproject,"「よく分からないけど北欧？」―日本ではこう言われることが多いエストニア。

そんなエストニアと日本の間に様々な交流のエピソードがあったのをご存じですか？

当プロジェクトは、エストニア共和国外務省並びに在エストニア日本国大使館の公認で、2021年12月までに日エ関係史の200年をまとめた本を出版します！",【クラファン延長中！】🇯🇵🇪🇪「日本・エストニア関係史の200年」Bookプロジェクト📖,
2,https://twitter.com/postimees/status/1273609307540672512,liked,https://www.twitter.com/@RihoTerras,@RihoTerras,Member of European Parliament @EPPGroup 🇪🇪 @EP_Industry and @EP_Agriculture. Former Chief of Defence of Estonia.,Riho Terras,
2,https://twitter.com/postimees/status/1273609307540672512,liked,https://www.twitter.com/@ESTJPNproject,@ESTJPNproject,"「よく分からないけど北欧？」―日本ではこう言われることが多いエストニア。

そんなエストニアと日本の間に様々な交流のエピソードがあったのをご存じですか？

当プロジェクトは、エストニア共和国外務省並びに在エストニア日本国大使館の公認で、2021年12月までに日エ関係史の200年をまとめた本を出版します！",【クラファン延長中！】🇯🇵🇪🇪「日本・エストニア関係史の200年」Bookプロジェクト📖,
,https://twitter.com/postimees/status/1273564319477829634,RT,https://www.twitter.com/@IwuJuha,@IwuJuha,,juha j h lähteenmäki,0
6,https://twitter.com/postimees/status/1273545020935680001,liked,https://www.twitter.com/@svenvarkel,@svenvarkel,Father. Chief Systems Engineer. Singer of Estonian heavy-metal band HERALD. Aficionado of Islay single malts. Hobbyist sourdough baker. #coding #music #baking,Sven Varkel,
6,https://twitter.com/postimees/status/1273545020935680001,liked,https://www.twitter.com/@IwuJuha,@IwuJuha,,juha j h lähteenmäki,
6,https://twitter.com/postimees/status/1273545020935680001,liked,https://www.twitter.com/@JanaArdan,@JanaArdan,"❤️💍❤️😘 Husband @___SLASH_____
22. 
Guns ‘N’ Roses🔫🔫🌹SMKC,   SLASH,  🐍🎩☠️! US/UK /EST horror, guitars ,sport, rock, tattoos, animals ❤️☠️🦖🇪🇪🇺🇸🇬🇧🎵",♥️J ค ภ ค♥️🎩🤘🏼🤟 100000000% Rocker,
6,https://twitter.com/postimees/status/1273545020935680001,liked,https://www.twitter.com/@GrandelaNelson,@GrandelaNelson,"Vapaaherra, retired person. Streetman`s Estimates about aviation & security policy. Suomen ilmapuolustusmiljardien käytön kriittisen tarkastelun näkökulma.",Kadunmiehen Arvio,
6,https://twitter.com/postimees/status/1273545020935680001,liked,https://www.twitter.com/@SinuRiigiKaitse,@SinuRiigiKaitse,Riigikaitse ja julgeoleku teadmiskeskus / Центр информации о безопасности и обороне (Эстония) / National Centre for Defence & Security Awareness (NCDSA),Sinu Riigi Kaitse,
6,https://twitter.com/postimees/status/1273545020935680001,liked,https://www.twitter.com/@AveKarja,@AveKarja,,Ave Karja,
,https://twitter.com/postimees/status/1273545020935680001,RT,https://www.twitter.com/@IwuJuha,@IwuJuha,,juha j h lähteenmäki,1
1,https://twitter.com/postimees/status/1273540678971260928,liked,https://www.twitter.com/@AveKarja,@AveKarja,,Ave Karja,
1,https://twitter.com/postimees/status/1273533603566231553,liked,https://www.twitter.com/@svenvarkel,@svenvarkel,Father. Chief Systems Engineer. Singer of Estonian heavy-metal band HERALD. Aficionado of Islay single malts. Hobbyist sourdough baker. #coding #music #baking,Sven Varkel,
,https://twitter.com/postimees/status/1273533603566231553,RT,https://www.twitter.com/@svenvarkel,@svenvarkel,Father. Chief Systems Engineer. Singer of Estonian heavy-metal band HERALD. Aficionado of Islay single malts. Hobbyist sourdough baker. #coding #music #baking,Sven Varkel,1
1,https://twitter.com/postimees/status/1273515973719580672,liked,https://www.twitter.com/@SinuRiigiKaitse,@SinuRiigiKaitse,Riigikaitse ja julgeoleku teadmiskeskus / Центр информации о безопасности и обороне (Эстония) / National Centre for Defence & Security Awareness (NCDSA),Sinu Riigi Kaitse,
2,https://twitter.com/postimees/status/1273321904607318020,liked,https://www.twitter.com/@KarliKelk79,@KarliKelk79,"Filosofian maisteri, baltti ja @ChelseaFC'n fani. Tviitit suomeksi, in English ja eesti keeles. Ajattelen vapaasti, tabuja ei ole. 😎🇫🇮🇬🇧🇪🇪🇸🇪🇮🇹🇬🇪",Karli Kelk,
2,https://twitter.com/postimees/status/1273321904607318020,liked,https://www.twitter.com/@liish18,@liish18,,liish,
,https://twitter.com/postimees/status/1273321904607318020,RT,https://www.twitter.com/@KarliKelk79,@KarliKelk79,"Filosofian maisteri, baltti ja @ChelseaFC'n fani. Tviitit suomeksi, in English ja eesti keeles. Ajattelen vapaasti, tabuja ei ole. 😎🇫🇮🇬🇧🇪🇪🇸🇪🇮🇹🇬🇪",Karli Kelk,1
1,https://twitter.com/postimees/status/1273139959969517569,liked,https://www.twitter.com/@argohunt001,@argohunt001,,Argo Hunt,
,https://twitter.com/postimees/status/1273099097923358720,RT,https://www.twitter.com/@IwuJuha,@IwuJuha,,juha j h lähteenmäki,1
1,https://twitter.com/postimees/status/1273098156255870978,liked,https://www.twitter.com/@argohunt001,@argohunt001,,Argo Hunt,
1,https://twitter.com/postimees/status/1272933243550142470,liked,https://www.twitter.com/@argohunt001,@argohunt001,,Argo Hunt,
7,https://twitter.com/postimees/status/1272845022707224576,liked,https://www.twitter.com/@neptuunium,@neptuunium,Siin ma seisan ja teisiti ma ei saa. // Stud. @unitartu,Mihkel,
7,https://twitter.com/postimees/status/1272845022707224576,liked,https://www.twitter.com/@ylokukk,@ylokukk,,Ülo Kukk,
7,https://twitter.com/postimees/status/1272845022707224576,liked,https://www.twitter.com/@JanaArdan,@JanaArdan,"❤️💍❤️😘 Husband @___SLASH_____
22. 
Guns ‘N’ Roses🔫🔫🌹SMKC,   SLASH,  🐍🎩☠️! US/UK /EST horror, guitars ,sport, rock, tattoos, animals ❤️☠️🦖🇪🇪🇺🇸🇬🇧🎵",♥️J ค ภ ค♥️🎩🤘🏼🤟 100000000% Rocker,
7,https://twitter.com/postimees/status/1272845022707224576,liked,https://www.twitter.com/@GrandelaNelson,@GrandelaNelson,"Vapaaherra, retired person. Streetman`s Estimates about aviation & security policy. Suomen ilmapuolustusmiljardien käytön kriittisen tarkastelun näkökulma.",Kadunmiehen Arvio,
7,https://twitter.com/postimees/status/1272845022707224576,liked,https://www.twitter.com/@argohunt001,@argohunt001,,Argo Hunt,
7,https://twitter.com/postimees/status/1272845022707224576,liked,https://www.twitter.com/@Liisa18187968,@Liisa18187968,"Estonia🇪🇪
2002
Do what you love, love what you do❤️",Liisa,
7,https://twitter.com/postimees/status/1272845022707224576,liked,https://www.twitter.com/@Sigrid51153006,@Sigrid51153006,,Sigrid,
1,https://twitter.com/postimees/status/1272829147610517506,liked,https://www.twitter.com/@argohunt001,@argohunt001,,Argo Hunt,
1,https://twitter.com/postimees/status/1272824622250110981,liked,https://www.twitter.com/@argohunt001,@argohunt001,,Argo Hunt,
,https://twitter.com/postimees/status/1272824622250110981,RT,https://www.twitter.com/@IwuJuha,@IwuJuha,,juha j h lähteenmäki,1
1,https://twitter.com/postimees/status/1272802850486312960,liked,https://www.twitter.com/@argohunt001,@argohunt001,,Argo Hunt,
1,https://twitter.com/postimees/status/1272794208097763329,liked,https://www.twitter.com/@Liisa18187968,@Liisa18187968,"Estonia🇪🇪
2002
Do what you love, love what you do❤️",Liisa,
,https://twitter.com/postimees/status/1272794208097763329,RT,https://www.twitter.com/@Liisa18187968,@Liisa18187968,"Estonia🇪🇪
2002
Do what you love, love what you do❤️",Liisa,0
